id,very_positive,positive,neutral,negative,very_negative,score
a7WvYN2,2.2857,15.1429,60.8571,19.4286,2.0,1.4285714285714286
aBm9AGQ,3.25,18.25,40.625,32.625,5.0,1.8888888888888888
abG3NWb,2.0,12.3333,47.3333,32.6667,5.6667,5.7
aQd6Lme,3.5714,25.4286,39.5,26.6429,4.7857,4.625
aK74QGg,0.0,0.0,100.0,0.0,0.0,1.2
aVwjp2M,2.0,25.0,36.4,31.2,5.6,0.8333333333333334
adVyG1V,2.2,10.35,41.4,38.95,7.2,2.083333333333333
aMxeoXX,5.0,21.0,45.0,24.0,5.0,4.4
aP76zeG,8.8333,26.0,46.5556,15.5,2.8889,8.333333333333334
aGdK6jn,3.0,19.5556,52.0,21.0,3.8889,21.538461538461537
amvqKW6,3.6111,19.0,55.2778,19.1111,3.0,3.263736263736264
awBNEYr,1.1875,10.9375,52.3125,30.875,4.5625,26.3125
a8GdRpY,1.0,3.0,19.0,63.0,14.0,3.0
abG3NQE,0.6667,8.3333,55.3333,31.6667,4.0,2.0
aqn4PYp,2.2857,13.4286,50.0714,28.0714,6.1429,18.285714285714285
a2WE68Y,2.0,8.0,79.0,9.0,1.0,0.5
aP76EXP,2.5366,17.2195,49.7805,26.6585,3.7073,3.875
aK748nO,3.0625,11.9063,54.0313,26.9375,4.0938,22.71969696969697
aeDKn2p,3.0,18.0,58.0,18.0,3.0,2.8
aBm9A4O,2.4615,16.1231,48.8769,28.3231,4.0615,18.516129032258068
aLw6ZXW,2.3333,13.3333,70.6667,11.3333,2.0,2.571428571428572
aGdKrGK,2.125,16.5,42.0,34.75,4.75,4.25
a8GdRV3,2.5357,11.8214,50.8929,29.0357,5.5714,10.971428571428573
aLw6O6V,3.625,16.5,37.75,35.875,6.375,7.5
aD4RKZB,6.0,34.0,20.0,34.5,6.0,3.0
a7WvY9w,2.44,20.04,44.6,26.92,5.8,10.685185185185183
aO7oMGv,3.2,20.1,56.1,18.0,2.6,2.1666666666666665
a8GdRVe,15.0,15.5,40.5,25.25,3.75,4.0
an4emrb,2.0,9.625,32.375,42.875,12.875,0.5
aR76yYA,2.75,24.625,46.125,23.0,3.125,16.235294117647058
ax9EL41,2.25,18.5,58.25,17.5,3.0,3.2
aqn4Pzp,6.0,28.0,46.0,16.0,3.5,11.5
aD4RKMZ,6.0,23.75,39.5,25.625,5.375,2.5
aYyj3mx,2.9167,14.25,49.75,28.0833,5.1667,2.5
abG3NBv,1.0,2.0,14.0,67.0,16.0,2.6
a8GdQvd,1.6667,8.1667,44.6667,38.5,7.0,51.72727272727273
aVwjpVM,2.8571,15.2857,51.8571,26.0,4.1429,17.96875
aMxeoOX,0.75,12.0,61.0,23.0,2.75,0.9473684210526316
aXgZye9,1.3333,8.3333,57.0,26.6667,7.0,1.4
aNgm730,3.1111,20.7778,49.5556,20.0,6.2222,4.8
awBNEvB,2.0,7.5,81.0,7.0,1.5,2.1
apGKn2p,3.1667,22.1111,44.5,26.1667,4.0,13.95
a8GdRm6,1.0,9.0,65.0,22.0,2.0,13.0
aQd6LVK,1.3333,13.3333,59.6667,21.3333,4.0,20.0
a7WvYnx,6.8529,17.8529,29.2059,34.7647,11.4118,0.875
aR76bO5,3.5714,23.4286,40.5714,27.5714,4.7143,2.5
an4eV5V,3.8462,20.2308,47.1538,25.7692,3.1538,13.714285714285715
arV1QB0,5.8333,24.5,40.5,25.0,4.1667,12.526315789473687
a9njxBD,2.3158,14.2105,45.3158,32.2632,6.0526,3.333333333333333
azm7Dmx,4.5,19.875,57.0,15.25,3.125,18.741935483870968
apGK41W,3.4737,21.5263,38.1053,29.9474,6.7895,17.096774193548384
a0NvxKn,1.5,13.625,43.75,36.375,5.0,12.7
awBN8Or,1.7143,13.0,49.5714,30.1429,5.1429,4.095238095238095
an4emVn,5.8,36.4,31.8,21.0,4.8,2.176470588235294
azm7WQZ,9.5,29.25,26.75,30.25,4.25,16.157894736842106
aYyj3dx,2.5294,15.5882,39.8824,31.5882,10.4118,1.9545454545454544
a5WpOBo,5.25,27.0,47.25,17.75,2.75,11.470588235294118
a7WvP8A,5.9333,22.2667,34.6,29.4667,7.6667,18.14814814814815
aBm9AvO,4.5,24.0,37.75,29.75,4.0,5.0
a9njxqK,3.6,15.4,41.6,33.1333,6.3333,9.76923076923077
arV1Qzp,2.3684,14.1579,51.2105,27.3158,4.8421,15.384615384615385
aD4RKPZ,2.25,11.375,55.5,26.625,4.125,17.9375
aNgm7Vv,6.0,43.0,39.0,9.0,2.0,2.6666666666666665
amvqedj,5.375,26.625,34.25,28.875,4.625,1.0384615384615383
a9njxVo,1.6,10.8,60.4,23.6,3.4,2.833333333333333
aK74QL1,4.6,33.6,31.4,27.4,3.8,9.09375
a1WpyeP,3.6667,18.0,43.5833,29.0,5.5,12.333333333333336
aeDKnRQ,1.3333,8.0,39.6667,39.0,12.3333,5.0
ayeEb6X,1.5,11.5,54.0,30.0,3.5,1.4285714285714286
azm7WBp,3.0,19.6667,54.3333,20.3333,3.3333,1.5
aVwjp18,7.6,34.2,31.2,23.0,4.2,1.6363636363636365
aAeB8EL,1.25,8.25,51.0,34.0,5.75,4.9
aBm9AoO,1.2857,5.8571,48.4286,37.5714,6.2857,5.666666666666668
avz2MZW,4.3333,19.5,47.1667,24.6667,4.0,9.571428571428571
a43pXmp,4.1429,23.2857,41.5714,27.2857,4.0,1.7692307692307692
a9njxVD,3.3684,24.2632,53.9474,16.4211,2.3158,1.175
a5WpOyq,2.5714,18.1429,55.7143,20.7143,2.5714,3.0
an4emW0,2.6364,12.0,36.5455,40.3636,8.5455,0.75
avz2BjM,1.4444,7.1111,39.0,44.8889,7.5556,6.166666666666668
avz2MeM,18.0,76.0,5.0,1.0,0.0,5.0
aGdKmN6,3.0,20.1,33.3,35.0,8.4,1.5789473684210529
aLw6Od6,3.0909,17.9091,37.0909,35.0909,6.7273,10.902777777777779
aBm9ANA,2.0,18.5,55.5,21.5,2.5,3.75
aqn4PDv,4.25,20.5,41.5,29.5,4.25,6.333333333333332
aoPmqmm,4.6667,17.6667,36.0,33.6667,7.5,5.4
aMxeoNG,3.3333,17.5,46.3333,26.1667,6.6667,7.0
arV1QrV,5.5333,27.8667,45.5333,18.1333,2.8,25.11111111111111
aR76bNM,3.8,22.4,47.8,22.8,3.0,4.0
arV1Q9V,2.9091,19.4545,39.0,32.3636,6.0,3.117647058823529
aLw6ZVM,1.8,21.8,47.2,25.2,3.6,2.333333333333333
ayeEbZM,2.125,6.625,48.75,29.125,13.125,0.6
a8GdRnO,0.3333,2.3333,62.0,31.0,4.0,1.2857142857142858
aGdK646,4.6667,29.3333,39.5833,20.75,5.8333,7.166666666666668
aGdKqv5,4.7,15.0,45.3,29.5,5.3,12.866666666666667
a2WE39O,2.6667,11.6667,43.6667,32.3333,9.6667,0.4
aYyj3ZO,2.0,9.0,74.5,12.0,2.0,4.666666666666667
aXgZdnb,6.5294,21.6471,40.4118,26.0,5.5882,13.363636363636365
adVyGeD,2.0417,11.7083,68.125,14.9583,2.9167,0.9791666666666666
aAeB8P9,3.0,21.0,47.5,25.0,3.0,6.0
aNgm784,1.8,14.2,59.0,19.4,5.6,5.666666666666668
agArD6x,3.5556,19.1111,35.7778,35.0,6.5556,8.5
aqn4PVQ,4.0571,19.4857,41.5429,29.0286,5.8571,15.75
aD4RKr9,8.2727,28.9091,33.9091,23.8182,5.1818,0.4615384615384616
a8GdRvY,1.7059,9.8235,53.0,30.1765,5.4706,4.75
azm7Wop,5.2,38.5,35.9,17.2,3.0,1.0545454545454545
amvqe9j,12.0,15.5,20.0,43.25,8.75,4.166666666666667
abG3dAb,3.987,17.8182,37.0779,33.7013,7.3506,7.322727272727272
aoPmqwg,3.0,21.1667,51.1667,20.8333,3.5,7.295454545454546
a8GdRze,1.0,3.0,31.0,61.0,5.0,2.125
adVy2mN,5.4364,17.4727,46.2,25.7455,5.1455,11.407407407407408
apGK4dE,4.1818,16.8182,41.8182,30.8182,6.0,37.5
a6KrxZN,2.0,12.8,54.6,27.6,3.6,14.294117647058822
avz2KEX,2.1538,9.6923,40.5385,40.5385,7.0769,11.214285714285712
aqn4PGj,2.25,22.5,50.5,22.25,2.75,19.0
aEPdNbn,2.7333,16.6667,51.8667,24.5333,4.1333,7.833333333333332
arV1Qyd,5.2222,21.7222,36.8333,29.1667,6.8889,20.75
a0NvrDz,3.3,20.6,44.1,24.3,7.3,1.2727272727272727
azm7WPz,1.0,4.75,44.5,40.25,9.5,16.083333333333332
aMxeo6V,4.1429,19.1429,35.7143,35.4286,5.5714,3.2222222222222223
aYyjXPx,1.5,19.0,64.25,13.0,2.5,11.5
aj9QEO0,4.4539,21.3617,45.8156,24.2624,4.0142,115.56790123456791
ax9ELA1,7.5,43.0,17.5,27.0,4.5,1.0
ayeEbAY,3.5,19.0,41.5,32.0,4.5,0.7142857142857143
aXgZdzv,1.8571,11.8571,47.7143,32.4286,6.1429,9.388888888888891
a5Wp0Qg,2.0,21.0,63.0,12.5,1.5,3.0
an4ePwB,9.5,28.5,29.0,26.5,6.5,0.5
aYyj3Bv,2.0,27.0,50.25,18.75,2.25,1.5
aK74QXb,4.5,22.1538,43.7692,25.1154,4.5,0.8
aAeB8Lp,2.9444,18.7778,59.8889,15.8333,2.5556,23.33333333333333
a2WE3Ae,3.0,13.0,41.0,37.0,6.0,8.0
aAeB8N9,1.8125,14.375,56.0625,24.5,3.0,11.4
a43pXBQ,1.5,9.875,58.625,27.25,2.75,1.75
a1WpynG,5.7143,25.0,31.7143,31.8571,6.1429,4.0
aO7oM4y,8.0,48.0,33.0,10.0,2.0,5.5
azm7Wyx,2.25,12.75,45.75,33.75,5.5,2.5
aqn4BdL,4.8333,24.6667,47.8333,19.0,3.5,7.843478260869565
aoPmvon,3.4286,23.5714,23.8571,39.1429,10.2857,2.7142857142857144
aZyq6Xz,2.875,14.75,39.875,35.0,7.875,1.2857142857142858
aZyqnpQ,3.8667,15.9333,44.7556,29.8889,5.5111,31.492647058823533
a9njxw6,2.8182,16.3636,40.3636,33.2727,7.3636,0.9607843137254902
a7WvYVL,1.5,12.5,67.0,17.0,2.5,3.0909090909090913
aBm9Az1,2.8182,18.2727,38.4545,34.8182,5.3636,12.857142857142858
aj9QzVR,10.3333,49.3333,23.0,13.3333,4.3333,6.333333333333332
arV1zE6,4.6667,18.3333,41.3333,27.8333,7.1667,20.11111111111111
aR76bdQ,2.5,31.0,55.5,9.5,1.5,4.4
aMxeo0V,2.25,17.5,54.0,23.25,3.0,1.6666666666666667
aeDKnDq,2.6,19.8,36.8,31.4,9.0,12.807692307692307
adVyGw9,3.1765,20.0588,40.7059,30.6471,5.2353,13.0
aD4RK5d,3.1667,16.3333,50.75,24.1667,5.5,4.5
a9njxNo,4.0,30.6667,50.0,13.0,2.0,2.0
azm7Wyj,1.5,6.0833,31.5833,47.25,13.6667,1.3076923076923077
avz2wYE,2.5,20.5,30.0,29.0,17.5,28.09090909090909
a1Wpy8G,4.3333,30.6667,39.5,19.5,5.6667,3.9090909090909087
aqn4POQ,6.0,38.6667,26.3333,20.0,9.3333,6.666666666666668
aD4RK9d,3.0,20.0,38.5,34.0,5.0,1.6666666666666667
aBm9BO1,1.5,9.0,57.5,28.0,4.0,0.8571428571428571
aqn4PwM,1.7143,7.5714,40.5714,45.0,5.4286,1.0
aAeB8Ap,1.0,7.8,63.0,24.0,3.8,1.3333333333333333
aLw6Z4P,1.0,7.0,80.0,11.0,1.0,2.333333333333333
aD4RKvO,2.3235,11.5,41.7941,36.9118,7.4706,1.9375
aGdKmvK,1.3333,8.3333,44.0,34.6667,12.0,1.4545454545454546
awBNDDy,3.8,20.4,34.0,36.2,5.6,7.0588235294117645
aD4RKP9,2.2857,13.0714,57.1429,23.5714,3.6429,11.1875
aLw6Z76,1.7273,8.0909,32.7273,48.0,9.7273,3.9230769230769234
a8GdRO1,4.0,20.0,41.6667,29.6667,5.0,3.7142857142857135
aVwjp6w,2.5,12.5,39.5,30.75,14.875,2.636363636363636
ax9ELr2,11.1429,34.4286,18.8571,27.8571,7.7143,2.4
a3wv6Wr,3.3158,19.1579,40.3684,31.4211,5.7895,7.282828282828282
a5WpOEy,8.0,37.0,46.0,8.0,2.0,1.6666666666666667
agAr666,2.8333,19.0,38.1111,34.0556,6.0556,17.72093023255814
aAeBOe0,3.6667,22.4167,48.4167,21.625,4.0,16.50980392156863
aj9Qze0,3.8182,23.0,44.2727,24.4545,4.4545,5.666666666666668
aR76bpQ,8.0,50.6667,36.3333,4.3333,1.0,2.4285714285714284
a2WEGZD,1.7059,15.0,45.7647,32.7059,4.7647,4.5555555555555545
aNgm7Gb,5.0,18.5714,31.0,37.4286,7.8571,2.0
aeDKnEb,1.6667,27.3333,54.6667,15.0,1.3333,3.5
a43pXrp,1.0,6.0,61.0,29.0,3.0,0.25
aBm9ABN,1.0,3.6667,52.0,36.0,7.3333,0.5555555555555556
aj9QRMq,2.0952,10.1429,40.8095,38.5714,8.4286,13.204545454545455
azm7W3x,3.0,28.0,49.3333,16.6667,2.6667,2.8571428571428568
awBNEWy,2.3077,15.1538,54.2692,24.1538,4.1923,4.512195121951219
aVwjp8O,2.625,15.375,50.0,26.0,5.25,6.166666666666668
apGK4ZB,1.0,5.5,62.0,28.5,3.0,1.181818181818182
a9njxzm,1.0,5.3333,32.0,52.3333,9.0,2.1666666666666665
aWxB38Z,0.0,6.0,75.0,18.0,1.0,3.0
adVyAdB,5.3333,24.3333,31.1667,32.8333,6.5,8.368421052631579
adVyM49,4.0,22.4,50.6,19.2,3.2,18.642857142857142
aoPmvwn,3.0,16.5,54.25,22.75,3.5,4.5
a7WvAZe,11.3333,33.0,28.5,21.3333,5.6667,10.3125
a3wv0vr,3.5,18.0784,41.549,30.2059,6.6373,15.88641975308642
aBm9AAD,3.6786,16.6429,43.7143,28.7857,7.0357,6.333333333333332
aR76AjG,3.4872,19.6923,40.7949,28.641,7.4359,19.314606741573037
aAeB88o,1.0,3.0,29.0,59.0,8.0,2.125
aGdKmm5,3.8,25.2,54.2,14.6,2.0,1.5
a1Wpy52,2.8333,26.6667,32.3333,32.1667,5.6667,23.0
a0NvrBn,0.0,3.0,59.0,35.0,2.0,1.0
aWxBrzx,1.75,5.5,35.25,44.25,13.5,1.6666666666666667
ax9ELLM,2.2,12.4,37.8,38.8,8.4,2.25
awBNEP4,4.0,18.0,20.5,48.25,9.5,1.8
aYyj39q,3.6,17.8,34.6,37.1,6.8,5.285714285714286
ax9EL5Y,2.3636,12.8182,69.0909,13.1818,2.4545,2.333333333333333
aoPmv2g,0.0,1.0,24.0,68.0,6.0,4.0
a0Nvrqv,3.0,23.5,58.5,12.5,2.0,1.875
agArDzg,1.6,7.6,51.8,28.0,10.8,2.555555555555556
a9njx06,2.0,16.5,51.0,27.0,3.0,2.727272727272727
aAeB8jo,2.3333,12.5,52.3333,25.6667,7.0,3.3
aNgm7Ew,1.0,9.0,65.0,22.5,2.0,1.5
aQd6LG8,5.6667,30.0,56.3333,7.0,1.0,5.0
azm7Wjp,8.2727,25.2727,38.5455,24.8182,2.8182,25.923076923076927
aK74QRZ,3.5714,11.2857,31.8571,44.8571,8.7143,47.647058823529406
aO7oMwD,2.4545,14.3636,54.9091,23.6364,4.7273,1.0909090909090908
avz2MNZ,2.0,13.4,50.6,28.8,5.0,11.1875
a1Wpy98,5.0,21.5714,49.4286,20.7143,3.2857,0.4
a43pXDd,3.2059,22.0882,35.8824,31.8235,7.1176,2.2363636363636363
a0Nvr2n,13.4,25.3,31.3,25.1,5.0,3.3
aR76WZA,3.5,19.0,23.0,32.5,22.5,4.222222222222221
aR76bDj,2.0,14.5,72.5,8.5,1.5,4.363636363636363
amvqejX,2.1538,13.2692,44.1154,34.0769,6.2308,0.8571428571428571
aMxeoMR,2.2857,13.2857,43.9286,34.1429,6.3571,12.952380952380953
aQd6L08,5.8333,25.6667,39.0,23.8333,5.5,19.83333333333333
aO7oMXD,5.8,25.2,36.7,28.6,3.6,3.8666666666666663
azm7Dpx,4.1667,18.0833,44.6667,29.3333,3.9167,30.05
aD4RKEK,7.4286,27.5714,42.8571,18.2857,3.8571,2.583333333333333
aMxeo3A,1.25,1.25,34.5,39.25,23.75,2.636363636363636
awBNEG4,0.0,4.0,68.0,26.0,1.0,1.4285714285714286
agArDPK,6.5,31.0,35.5,24.0,3.0,0.3333333333333333
aK74QoW,1.5,13.5,69.0,14.0,1.5,3.5
a8GdRNY,1.6667,13.0,44.6667,34.3333,6.0,1.0
aR76bMB,2.0,13.5,70.5,12.5,2.0,1.5714285714285714
aQd6Bdq,3.5,23.1667,48.1667,21.6667,3.5,11.545454545454545
ayeEbj8,8.0,45.25,36.5,8.25,2.0,2.1333333333333333
a6Kr0ve,1.0,14.0,69.0,15.0,2.0,0.8
a7Wvnpe,1.2143,8.6429,60.5,25.7143,3.5714,14.0625
adVyrXD,3.6667,19.0,57.3333,16.3333,3.0,11.2
abG3NnX,1.0,2.5,26.0,53.0,16.5,4.25
aZyq6Gp,2.3333,17.9167,43.0833,30.3333,6.25,0.875
a3wv69e,3.5,12.0,25.5,44.5,14.5,1.2
aAeB850,2.2,16.4,60.2,19.0,2.2,3.333333333333333
aqn4P3Y,3.0909,25.4545,44.5455,23.0,3.5455,4.666666666666667
aGdKmW5,1.6667,11.3333,52.3333,30.0,4.6667,1.0
aoPmvr3,1.0,3.0,50.5,36.0,9.5,2.5
abG3N9r,2.8125,15.3125,40.4375,33.8125,7.5,4.545454545454546
aO7oMgE,7.5833,19.5,50.75,17.8333,3.8333,1.6153846153846154
aBm9M6Q,3.5,19.1667,51.6667,21.6667,3.8333,27.81481481481481
aBm9jZZ,5.2,20.6667,38.4,28.8,6.8667,23.42857142857143
avz24rn,2.7273,12.6364,48.7273,30.5455,5.0909,15.283018867924529
aVwjpGP,2.0,7.0,35.0,51.0,5.0,2.6
aWxBr3Z,3.6364,19.2727,62.4545,12.1818,2.1818,1.6666666666666667
aWxBrK2,6.0,35.6667,32.6667,21.5,3.8333,0.5
a5WpOmL,4.7143,18.4286,29.5714,38.2857,9.1429,2.703703703703704
azm7W6q,1.6,11.2,49.3,32.6,4.8,0.7407407407407407
aBm9ApD,0.3333,2.0,67.3333,23.6667,5.6667,0.5
arV1QPd,7.1667,20.3333,41.0,27.3333,4.0,4.333333333333333
an4e8bb,4.2,21.675,45.75,23.175,5.15,6.7714285714285705
aQd6Lwz,5.0,26.0,28.0,35.0,6.0,2.25
azm7WNq,2.8333,23.5,43.25,26.4167,4.0,1.5714285714285714
a2WE3QE,1.5714,7.0,31.8571,48.4286,11.5714,0.4444444444444444
adVyGmM,2.8462,11.8462,41.8462,36.8462,6.4615,16.8125
a1Wpyob,1.5,7.25,41.875,39.875,9.375,12.285714285714285
aQd63eK,7.5,37.0,34.8571,17.7143,2.9286,17.8875
aVwjp5w,6.75,46.5,25.75,17.0,3.5,0.5
avz2Mb5,19.0,75.0,5.0,1.0,0.0,2.1666666666666665
aR76bxq,1.0,6.0,58.0,31.0,3.6667,4.0
aVwjK8w,4.36,19.36,39.8,29.42,6.94,11.533482142857142
aGdKXKw,2.0,16.3529,51.1765,27.1765,3.5882,2.142857142857143
a2WE3e9,18.0,72.0,8.0,1.0,1.0,4.5
a8GdZd6,2.625,14.875,48.5,30.25,4.0,2.8571428571428568
aVwjAjP,5.8,28.4,36.4,25.2,4.2,2.8571428571428568
aGdKmX5,2.0,11.5714,63.2857,20.7143,2.7143,4.0
a1Wpq8w,5.0,22.5,43.9,24.1,4.3,23.07142857142857
aD4RyRG,2.8,27.6,48.0,18.4,3.2,2.5
aR76nwA,5.0,16.5455,47.6364,24.5455,6.0909,9.392857142857142
aoPmvB3,13.0,74.5,8.0,3.0,1.0,2.0
aD4RKLw,2.0909,13.8182,58.3636,21.9091,3.7273,15.875
a2WEezZ,5.0588,13.7059,48.4118,27.0588,5.9412,1.2195121951219512
a9njobm,1.7667,9.5,41.6333,39.6333,7.5,12.7
azm7ngK,1.5,7.5,43.5,35.5,12.0,1.8235294117647056
a7WvQvm,2.5,8.5,32.5,46.5,10.0,6.666666666666668
agArW3q,3.5,44.5,49.5,1.5,0.5,3.1428571428571432
azm7W5q,5.0,17.4,33.8,36.0,7.4,4.0
aP76g4Q,3.72,20.4,45.6,26.24,4.04,15.853107344632768
ayeEbPp,2.0,15.8,61.2,18.6,2.0,15.68
aeDKLjm,3.3333,32.6667,52.0,10.6667,1.3333,1.3333333333333333
ax9En8b,3.4615,19.5385,48.9231,24.0,4.0769,27.03333333333333
aZyq69n,6.5,26.0,29.0,33.5,5.0,0.42857142857142855
aO7ovPE,4.1111,17.1852,38.6667,34.8519,5.1111,7.388392857142858
a1WpyxP,4.0,14.0,40.3333,35.6667,6.3333,1.7333333333333334
a8GdRrp,3.75,28.25,61.75,5.25,1.0,5.666666666666668
a0Nvrmq,17.2,23.6,33.8,21.0,4.2,32.77777777777778
aeDKPGW,5.1667,21.5,26.8333,38.7222,7.6111,7.5
aNgm7p3,0.6667,3.3333,69.3333,22.6667,3.6667,19.727272727272727
aqn4pej,2.0,6.0,38.0,44.3333,9.3333,5.717391304347826
ax9ER6b,8.6279,31.3488,36.814,19.3953,3.7442,25.10294117647059
aqn4AzM,3.0,16.6667,44.75,28.25,7.25,6.833333333333332
aYyj9Nw,1.25,7.5,49.75,36.25,5.25,2.571428571428572
aqn4BvM,3.4286,16.0,46.7143,28.4286,5.0,6.918367346938775
agArWyq,2.6,15.65,57.55,21.15,3.05,6.333333333333332
a1Wp9AR,2.3333,15.0,63.5,16.6667,2.6667,4.666666666666667
aEPd3vK,5.2174,26.3913,41.5652,22.3913,4.2609,4.833333333333333
a2WEeNZ,1.4,10.4,62.0,23.2,3.0,1.5714285714285714
aD4RN4O,2.125,12.9375,41.75,36.8125,6.25,26.0
a8GdZdp,2.3333,11.0,42.0,37.0,7.3333,1.125
awBNEDW,2.6667,17.0,70.0,8.0,1.6667,6.5
a9njodm,5.0,29.0,42.5,20.0,3.25,3.3
azm7n7K,7.3333,31.4444,34.7778,23.0,3.5556,8.11111111111111
avz2N0d,2.3,15.4,40.8,35.4,6.3,16.789473684210527
abG3LWO,3.3333,23.3333,37.0,31.3333,4.6667,16.107142857142858
aMxeopP,2.0,14.0,59.75,21.25,3.0,8.0
aBm9pKz,0.8,10.6,56.8,26.8,4.6,4.166666666666667
abG3erO,2.4138,14.931,45.1724,31.4138,6.1379,42.5925925925926
aD4Ry0N,3.1818,18.4545,42.8636,29.7727,5.8636,33.55555555555556
aLw6ZYA,2.75,15.0,49.5,27.75,4.5,1.0833333333333333
aK74p8b,3.1429,15.8571,52.4286,25.1429,3.7143,7.636363636363638
aGdKXV7,3.4,18.0,49.2,24.2,5.4,3.5
aD4Ry07,1.5,14.5,69.0,13.0,1.5,4.666666666666667
aO7oAnR,3.2222,15.8889,50.2778,26.1667,4.5556,12.044117647058822
aXgZB0b,2.3636,16.3636,41.8182,34.0,5.3636,12.877551020408163
aWxBz06,3.0667,18.2667,48.1333,26.4667,4.2667,10.076923076923077
aAeBjBE,2.7143,19.0,45.6429,28.9286,3.6429,4.972222222222221
aXgZBEg,5.25,20.0,35.5833,33.75,5.75,2.1818181818181817
aVwjpqO,1.5,9.75,46.0833,35.9167,6.75,4.148148148148148
aqn409P,5.9444,23.3889,37.3889,27.3889,5.7778,3.125
aeDKB9v,0.8889,9.0,60.7778,22.7778,6.2222,9.5
apGKOKW,1.0,12.75,45.0,36.0,5.5,1.25
a6Kr0Yb,2.0,27.0,64.0,6.0,1.0,2.090909090909091
an4emj5,14.0,40.0,22.0,18.0,5.0,0.4545454545454545
aXgZBpg,2.0,34.0,55.0,8.0,1.0,1.1666666666666667
arV1Y45,0.5,2.5,29.0,57.5,10.0,1.75
aWxBN9d,5.1111,28.8889,43.0,19.7778,3.2222,21.0
aVwjpdK,0.5,6.0,66.0,25.5,2.5,2.2
amvqbzd,4.8125,19.5,40.4375,27.4375,7.5,11.261904761904766
a9njx3K,0.5,5.0,50.0,40.5,4.5,1.125
aeDKLKm,1.0,10.0,69.0,18.0,2.0,4.166666666666667
ayeEG0X,1.0,15.5,58.0,22.5,3.0,2.6666666666666665
aeDKL0B,4.7143,21.5,42.1429,28.0714,3.4286,1.1428571428571428
aXgZ38z,3.5,24.0,39.25,28.875,4.375,10.0
aAeB8XR,8.0,43.0,37.0,10.5,1.0,1.0
ax9E52W,2.5,20.5,67.5,8.0,1.5,0.8571428571428571
aP765yK,11.8571,33.1429,39.8571,13.1429,2.2857,0.5
amvq304,3.5,26.1667,40.6667,24.1667,5.1667,5.0
aVwjAWn,2.6,11.6,38.0,40.6,7.2,0.42857142857142855
aXgZBX2,2.7778,18.7778,48.1111,24.7778,5.1111,2.5
aLw6xPP,6.0,20.0,28.5,38.0,8.0,0.6666666666666666
a3wvmL8,3.963,25.0,44.2963,22.5926,4.2222,0.8333333333333334
a9njoPL,1.5,12.0,48.125,33.125,4.875,1.625
aWxBdL4,2.5882,10.0588,45.6471,37.8235,3.7647,14.137931034482758
a9njoM0,1.5,18.0,70.0,9.0,1.0,1.15625
aNgmNov,1.0,10.0,80.0,9.0,1.0,2.625
a7WvQbw,0.0,2.0,45.0,50.0,3.0,3.2
agArW01,1.0,3.6,34.0,51.3,10.1,24.285714285714285
abG370v,1.2857,9.8571,61.9286,23.5,3.5714,0.8
aAeB8q9,3.0,14.6667,45.3333,31.6667,5.6667,3.333333333333333
aoPmXje,3.6667,23.0,57.3333,13.3333,2.3333,3.4
azm7nEz,9.5,23.5,21.25,35.75,10.0,10.133333333333333
aVwjpy2,1.3333,14.6667,63.3333,17.0,4.0,3.5
aGdKmvZ,7.25,40.5,40.25,9.75,2.0,2.764705882352941
aNgmNZv,7.5333,27.7333,44.7,16.8667,3.1333,6.2
aEPd3zp,1.4,10.8,68.9,16.6,2.1,0.8
a8GdR5V,1.0,4.5,35.5,53.0,7.0,0.8333333333333334
aGdKXD0,4.0,19.0909,43.4545,28.8182,5.0,0.7777777777777778
aBm9p1Q,1.8,6.4,42.8,41.0,8.2,4.0
aAeBmER,4.5,21.0455,37.6818,30.5455,6.1364,13.225806451612904
aR76nVy,2.6667,11.6667,47.3333,32.1667,6.1667,2.75
aBm9p12,4.75,22.125,43.625,25.625,3.875,2.727272727272727
aLw6x9W,1.5,7.6667,54.6667,26.1667,9.8333,2.4
apGKOBD,7.5,25.0,49.0,15.5,2.75,1.7727272727272727
a9njoYL,2.1818,14.0,49.4545,29.1818,5.1818,2.8666666666666667
a3wvm3Q,9.3333,28.7778,32.6667,22.6667,6.5556,2.4615384615384617
aeDKL6Q,4.6,19.2,40.1,29.3,6.9,6.666666666666668
aj9Qp0q,2.0,17.5,61.2,16.8,2.4,9.333333333333334
a0NvBjB,4.8,20.6,38.05,29.65,6.8,3.8
aZyqoD0,4.8571,25.1429,43.5714,22.4286,4.1429,18.75
aqn405R,2.5714,17.0714,36.3571,33.7857,10.5,0.7857142857142857
aeDKnwO,2.3571,17.8571,48.7143,27.2143,4.0,39.8235294117647
aQd6y0q,1.75,9.25,47.0,36.25,6.0,9.363636363636363
a1Wp9M6,1.3333,9.6667,43.3333,40.3333,5.0,3.6
a6Kr3nm,12.8462,30.2308,34.6154,18.7692,3.4615,12.086206896551724
aR76ne5,2.8333,11.5,35.6667,41.3333,8.3333,4.142857142857143
a6KrPQR,1.7143,8.8571,44.0,38.7143,6.7143,2.833333333333333
aO7oMRM,5.6667,20.0,28.3333,37.0,8.3333,6.666666666666668
aVwjpEv,5.0,34.0,31.0,25.0,5.0,3.5
aNgmNKG,4.0909,21.1818,41.6364,27.4545,5.8182,1.5454545454545454
azm7VDj,3.7917,18.4167,47.7708,25.3542,4.625,22.900900900900897
